"soldiers";420;0
"already";418;0
"most";418;0
"moment";415;0
"part";415;0
"each";413;0
"ill";410;0
"troops";410;0
"house";408;0
"also";407;0
"denisov";406;0
"look";406;0
"take";402;0
"knew";400;0
"new";394;0
"always";393;0
"much";393;0
"stood";392;0
"understand";388;0
"place";384;0
"another";382;0
"own";381;0
"vous";378;0
"feeling";376;0
"commander";369;0
"behind";367;0
"smile";366;0
"god";365;0
"whom";364;0
"ah";363;0
"must";360;0
"door";359;0
"got";359;0
"get";345;0
"sat";342;0
"think";342;0
"la";339;0
"though";337;0
"wanted";334;0
"hes";334;0
"anna";334;0
"taken";332;0
"herself";331;0
"le";330;0
"father";328;0
"224";324;0
"want";320;0
"give";317;0
"horse";314;0
"et";313;0
"last";312;0
"stopped";312;0
"three";312;0
"son";310;0
"while";309;0
"put";309;0
"dolokhov";308;0
"petersburg";308;0
"ne";307;0
"front";306;0
"talk";303;0
"dear";303;0
"during";298;0
"everyone";297;0
"expression";297;0
"towards";296;0
"seen";295;0
"anything";294;0
"thing";294;0
"let";292;0
"make";289;0
"boris";288;0
"saying";286;0
"should";285;0
"too";283;0
"emperor";282;0
"every";281;0
"great";280;0
"movement";280;0
"things";279;0
"between";277;0
"ran";275;0
"que";274;0
"leave";274;0
"side";273;0
"became";273;0
"hands";272;0
"several";267;0
"letter";267;0
"rode";266;0
"alone";265;0
"petya";265;0
"gave";264;0
"rostovs";264;0
"against";264;0
"both";263;0
"brought";262;0
"sitting";262;0
"cried";261;0
"je";258;0
"thats";258;0
"quickly";258;0
"called";256;0
"since";254;0
"sent";252;0
"next";252;0
"l";252;0
"many";251;0
"among";250;0
"horses";250;0
"position";249;0
"wife";248;0
"russia";248;0
"officers";248;0
"enemy";247;0
"power";247;0
"chief";247;0
"conversation";245;0
"others";245;0
"found";244;0
"question";243;0
"soon";243;0
"road";243;0
"coming";242;0
"regiment";241;0
"taking";237;0
"along";235;0
"orders";235;0
"especially";234;0
"am";234;0
"night";233;0
"adjutant";232;0
"mother";232;0
"impossible";231;0
"vassily";231;0
"done";230;0
"fire";229;0
"les";227;0
"soldier";226;0
"known";225;0
"anatole";224;0
"word";224;0
"fell";222;0
"table";222;0
"wounded";222;0
"youre";222;0
"standing";220;0
"crowd";216;0
"later";216;0
"soul";216;0
"replied";214;0
"evening";214;0
"yet";213;0
"themselves";213;0
"alexander";213;0
"smiling";212;0
"ask";211;0
"understood";211;0
"morning";210;0
"talking";210;0
"heart";209;0
"set";208;0
"lay";208;0
"friend";207;0
"death";206;0
"past";206;0
"speak";202;0
"waiting";200;0
"far";200;0
"h";199;0
"end";199;0
"shouted";198;0
"together";198;0
"white";198;0
"state";197;0
"arm";197;0
"theres";197;0
"obviously";197;0
"given";196;0
"drawing";196;0
"brother";195;0
"ive";194;0
"silent";194;0
"find";193;0
"year";192;0
"world";192;0
"action";190;0
"quite";189;0
"does";189;0
"military";189;0
"thinking";188;0
"second";188;0
"pierres";188;0
"happy";188;0
"days";187;0
"received";186;0
"mon";185;0
"small";184;0
"longer";184;0
"moved";183;0
"happened";183;0
"clearly";182;0
"need";182;0
"woman";182;0
"bolkonsky";180;0
"dinner";180;0
"peace";179;0
"terrible";179;0
"whether";179;0
"faces";178;0
"itself";178;0
"ahead";178;0
"campaign";178;0
"spoke";177;0
"234";177;0
"afraid";177;0
"history";177;0
"e";177;0
"red";176;0
"therefore";175;0
"clear";173;0
"turning";172;0
"news";171;0
"times";171;0
"thousand";170;0
"may";170;0
"person";170;0
"might";169;0
"home";169;0
"help";169;0
"cant";169;0
"kept";169;0
"possible";168;0
"force";168;0
"almost";167;0
"light";167;0
"wont";167;0
"re";167;0
"smiled";167;0
"seeing";166;0
"name";166;0
"repeated";165;0
"sort";165;0
"upon";164;0
"half";163;0
"sides";163;0
"family";163;0
"tears";163;0
"russians";159;0
"freedom";159;0
"noticed";159;0
"big";159;0
"added";159;0
"gone";158;0
"trying";158;0
"pas";158;0
"borodino";157;0
"bad";157;0
"despite";157;0
"historical";157;0
"reason";156;0
"twenty";156;0
"cannot";156;0
"arms";156;0
"tried";156;0
"walked";155;0
"happiness";155;0
"few";155;0
"high";155;0
"years";154;0
"third";154;0
"glanced";154;0
"close";154;0
"getting";153;0
"fact";153;0
"bagration";153;0
"il";153;0
"used";152;0
"necessary";152;0
"thoughts";152;0
"myself";152;0
"someone";152;0
"frightened";151;0
"daughter";151;0
"better";150;0
"husband";150;0
"fear";149;0
"napoleons";149;0
"ordered";149;0
"village";149;0
"ce";149;0
"field";148;0
"moving";148;0
"doing";146;0
"read";146;0
"started";146;0
"gaze";146;0
"alpatych";146;0
"whats";146;0
"cold";145;0
"strange";145;0
"holding";145;0
"staff";145;0
"running";145;0
"anyone";145;0
"ever";145;0
"certain";145;0
"decided";144;0
"former";144;0
"service";144;0
"society";144;0
"human";143;0
"less";143;0
"d";143;0
"bridge";143;0
"boy";143;0
"shes";143;0
"else";142;0
"women";142;0
"glad";142;0
"beautiful";142;0
"s";141;0
"black";141;0
"m";141;0
"become";141;0
"attention";141;0
"led";141;0
"work";141;0
"voices";140;0
"mlle";140;0
"hundred";140;0
"listened";140;0
"cause";139;0
"often";139;0
"didnt";139;0
"ma";138;0
"historians";138;0
"study";138;0
"lost";138;0
"meaning";138;0
"forces";138;0
"wish";137;0
"girl";137;0
"mikhailovna";137;0
"events";137;0
"asking";137;0
"company";136;0
"raised";136;0
"ready";135;0
"wrote";135;0
"says";135;0
"hair";134;0
"honor";134;0
"feet";134;0
"natashas";134;0
"above";133;0
"opened";133;0
"contrary";133;0
"generals";133;0
"live";133;0
"activity";132;0
"either";132;0
"pavlovna";132;0
"doctor";132;0
"children";132;0
"un";132;0
"loved";131;0
"mind";131;0
"leaving";131;0
"killed";131;0
"met";131;0
"line";130;0
"excellency";130;0
"event";130;0
"carriage";130;0
"bourienne";130;0
"appeared";129;0
"middle";129;0
"important";129;0
"keep";128;0
"free";128;0
"different";128;0
"smoke";128;0
"pale";128;0
"smolensk";128;0
"believe";127;0
"feel";127;0
"law";127;0
"merry";126;0
"remember";126;0
"des";125;0
"answer";125;0
"point";125;0
"besides";125;0
"ones";125;0
"rastopchin";125;0
"note";125;0
"four";124;0
"listening";124;0
"experienced";124;0
"stop";124;0
"kind";124;0
"matter";123;0
"kissed";123;0
"covered";123;0
"however";123;0
"1812";123;0
"sounds";123;0
"hard";122;0
"captain";122;0
"guests";122;0
"hear";122;0
"nor";122;0
"across";121;0
"opinion";121;0
"dark";121;0
"retreat";121;0
"meeting";120;0
"fine";120;0
"angry";120;0
"money";119;0
"tolstoy";119;0
"beginning";119;0
"cest";119;0
"body";119;0
"pour";119;0
"silently";119;0
"sound";118;0
"five";118;0
"bed";118;0
"rest";117;0
"best";117;0
"est";116;0
"austrian";116;0
"steps";116;0
"story";116;0
"pleasure";116;0
"duty";116;0
"german";116;0
"open";116;0
"true";116;0
"further";116;0
"near";115;0
"number";115;0
"qui";115;0
"wait";115;0
"remembered";115;0
"oh";115;0
"attack";115;0
"involuntarily";114;0
"carried";114;0
"business";114;0
"legs";114;0
"speaking";114;0
"air";113;0
"calm";113;0
"nous";113;0
"prisoners";113;0
"course";113;0
"presence";113;0
"large";113;0
"struck";112;0
"least";112;0
"necessity";111;0
"joy";111;0
"dead";111;0
"cannon";111;0
"turn";111;0
"unable";110;0
"constantly";110;0
"andreis";110;0
"until";110;0
"t";110;0
"sometimes";109;0
"eh";109;0
"self";109;0
"expressed";109;0
"joyful";109;0
"please";109;0
"hills";109;0
"full";109;0
"ball";109;0
"tone";108;0
"lady";108;0
"grand";107;0
"various";107;0
"making";107;0
"mans";107;0
"act";107;0
"special";107;0
"straight";107;0
"hold";107;0
"questions";107;0
"tomorrow";106;0
"means";106;0
"finally";106;0
"bonaparte";106;0
"figure";106;0
"show";106;0
"considered";106;0
"needed";106;0
"balashov";106;0
"precisely";106;0
"telling";106;0
"yourself";106;0
"colonel";106;0
"spent";105;0
"hussars";105;0
"bald";105;0
"en";105;0
"ten";105;0
"dmitrievna";105;0
"youll";104;0
"slightly";104;0
"victory";104;0
"regimental";104;0
"frenchman";104;0
"liked";104;0
"goal";104;0
"lips";104;0
"shoulders";103;0
"completely";103;0
"major";103;0
"changed";103;0
"giving";103;0
"persons";103;0
"fathers";102;0
"conditions";102;0
"dress";102;0
"occupied";102;0
"lived";102;0
"entered";102;0
"du";102;0
"present";102;0
"window";102;0
"addressed";101;0
"hill";101;0
"fought";101;0
"evidently";101;0
"porch";101;0
"laughed";101;0
"seems";101;0
"command";101;0
"theyre";101;0
"sovereigns";101;0
"able";100;0
"talked";100;0
"truth";100;0
"followed";100;0
"bring";100;0
"knowing";100;0
"foot";99;0
"laughing";99;0
"plan";99;0
"pointing";99;0
"glancing";99;0
"reply";99;0
"really";98;0
"knows";98;0
"sister";98;0
"remained";98;0
"served";98;0
"berg";98;0
"nice";97;0
"enough";97;0
"uncle";97;0
"riding";97;0
"town";96;0
"barely";96;0
"sad";96;0
"relations";96;0
"subject";95;0
"enormous";95;0
"affairs";95;0
"suffering";95;0
"stay";95;0
"hussar";95;0
"living";95;0
"ladies";94;0
"peoples";94;0
"marshal";94;0
"forward";94;0
"everybody";94;0
"neither";94;0
"passed";94;0
"move";94;0
"hall";93;0
"infantry";93;0
"blue";93;0
"thin";92;0
"guards";92;0
"laws";92;0
"late";92;0
"silence";92;0
"meet";91;0
"showed";91;0
"reading";91;0
"suite";91;0
"marry";91;0
"id";91;0
"strength";91;0
"listen";90;0
"mama";90;0
"kutuzovs";90;0
"interrupted";90;0
"ago";90;0
"une";89;0
"asleep";89;0
"usual";89;0
"fat";89;0
"bezukhov";89;0
"hope";89;0
"probably";89;0
"handsome";89;0
"whatever";89;0
"filled";88;0
"mais";88;0
"city";88;0
"sleep";88;0
"sight";88;0
"whose";88;0
"austerlitz";88;0
"future";88;0
"cossack";88;0
"shouting";87;0
"court";87;0
"quick";87;0
"beside";87;0
"purpose";87;0
"uniform";87;0
"held";86;0
"circle";86;0
"view";86;0
"cheerful";86;0
"march";86;0
"flank";86;0
"pleasant";86;0
"p";86;0
"fall";86;0
"beyond";86;0
"lets";86;0
"closed";86;0
"following";86;0
"ranks";86;0
"arrived";86;0
"cossacks";86;0
"run";86;0
"surrounded";86;0
"spread";86;0
"water";85;0
"unknown";85;0
"gentlemen";85;0
"n";85;0
"tikhon";85;0
"allow";85;0
"call";85;0
"camp";85;0
"single";84;0
"simple";84;0
"emperors";84;0
"andreich";84;0
"252";84;0
"dans";84;0
"gray";84;0
"step";84;0
"married";83;0
"lying";83;0
"muzhiks";83;0
"indeed";83;0
"corner";83;0
"youve";83;0
"bennigsen";83;0
"departure";83;0
"maybe";83;0
"wrong";82;0
"tout";82;0
"prepared";82;0
"drove";82;0
"friends";82;0
"hastily";82;0
"case";81;0
"master";81;0
"short";81;0
"learned";81;0
"council";81;0
"gathered";81;0
"greater";81;0
"france";81;0
"quiet";81;0
"shot";80;0
"answered";80;0
"strong";80;0
"die";80;0
"tender";80;0
"ground";80;0
"expected";80;0
"duke";80;0
"cry";80;0
"send";80;0
"bright";80;0
"outside";80;0
"marriage";79;0
"change";79;0
"write";79;0
"cavalry";79;0
"mouth";79;0
"closer";79;0
"lowered";79;0
"julie";79;0
"returned";79;0
"child";79;0
"servants";79;0
"estate";79;0
"poor";78;0
"doesnt";78;0
"finished";78;0
"form";78;0
"king";78;0
"ch";78;0
"pity";78;0
"moments";78;0
"main";78;0
"according";78;0
"cut";78;0
"counts";78;0
"grief";77;0
"instead";77;0
"pressed";77;0
"written";77;0
"angrily";77;0
"situation";77;0
"speransky";77;0
"sick";77;0
"somewhere";77;0
"ilya";77;0
"sun";77;0
"sit";77;0
"today";77;0
"animated";76;0
"st";76;0
"231";76;0
"stupid";76;0
"plus";76;0
"forget";75;0
"direction";75;0
"thank";75;0
"otherwise";75;0
"simply";75;0
"intelligent";75;0
"comes";75;0
"minister";75;0
"joyfully";74;0
"hat";74;0
"wishing";74;0
"actions";74;0
"comme";74;0
"real";74;0
"blood";74;0
"lit";74;0
"understanding";73;0
"chance";73;0
"carts";73;0
"soir";73;0
"corps";73;0
"dogs";73;0
"happens";73;0
"higher";73;0
"reception";73;0
"seem";73;0
"except";73;0
"tea";73;0
"marie";73;0
"oclock";73;0
"paris";73;0
"letters";73;0
"coat";73;0
"causes";72;0
"laughter";72;0
"reached";72;0
"hearing";72;0
"bound";72;0
"burning";72;0
"begin";72;0
"recognized";72;0
"allowed";71;0
"bien";71;0
"peasants";71;0
"nesvitsky";71;0
"houses";71;0
"book";71;0
"early";71;0
"hour";70;0
"imagine";70;0
"rose";70;0
"battery";70;0
"possibility";70;0
"abandoned";70;0
"brilliant";70;0
"wished";70;0
"figures";70;0
"street";70;0
"neck";70;0
"brothers";70;0
"obvious";70;0
"health";70;0
"sorry";70;0
"1805";70;0
"feelings";70;0
"raising";70;0
"seven";70;0
"country";70;0
"stayed";70;0
"stern";70;0
"girls";70;0
"dressed";69;0
"church";69;0
"woods";69;0
"tall";69;0
"denisovs";69;0
"galloped";69;0
"rich";69;0
"arrival";68;0
"danger";68;0
"use";68;0
"respect";68;0
"personal";68;0
"volume";68;0
"pretty";68;0
"g";68;0
"cross";68;0
"non";68;0
"effort";68;0
"noticing";68;0
"imagination";68;0
"sofa";67;0
"division";67;0
"weak";67;0
"onto";67;0
"managed";67;0
"bilibin";67;0
"fight";67;0
"tre";67;0
"grown";67;0
"bye";67;0
"pointed";66;0
"miles";66;0
"artillery";66;0
"kuragin";66;0
"fellow";66;0
"sir";66;0
"entire";66;0
"europe";66;0
"na";66;0
"character";66;0
"246";66;0
"start";66;0
"path";66;0
"whisper";66;0
"iii";66;0
"shook";65;0
"inner";65;0
"familiar";65;0
"surprise";65;0
"government";65;0
"sky";65;0
"blushed";65;0
"serious";65;0
"drawn";65;0
"glass";65;0
"sake";65;0
"minutes";65;0
"distance";65;0
"presented";64;0
"battlefield";64;0
"stand";64;0
"embarrassed";64;0
"kill";64;0
"tushin";64;0
"died";64;0
"spoken";64;0
"visit";64;0
"pulled";64;0
"guard";64;0
"difficult";64;0
"cher";64;0
"gesture";64;0
"shed";63;0
"glance";63;0
"serve";63;0
"drew";63;0
"happening";63;0
"votre";63;0
"approaching";63;0
"vienna";63;0
"placed";63;0
"recognize";63;0
"consisted";63;0
"barclay";63;0
"heavy";63;0
"isnt";63;0
"icon";62;0
"princes";62;0
"unpleasant";62;0
"happen";62;0
"twice";62;0
"putting";62;0
"wars";62;0
"squadron";62;0
"supposed";62;0
"shoulder";62;0
"guns";62;0
"wouldnt";62;0
"party";61;0
"deep";61;0
"handed";61;0
"ii";61;0
"begun";61;0
"darkness";61;0
"firm";61;0
"garden";61;0
"governor";61;0
"lower";61;0
"majesty";61;0
"trembling";61;0
"sons";61;0
"frowning";61;0
"mean";61;0
"rushed";61;0
"formerly";61;0
"speech";61;0
"si";61;0
"shall";61;0
"unexpectedly";61;0
"vera";61;0
"v";60;0
"fate";60;0
"try";60;0
"masses";60;0
"karataev";60;0
"excellent";60;0
"genius";60;0
"sergeant";60;0
"everywhere";60;0
"destroyed";59;0
"beauty";59;0
"goes";59;0
"period";59;0
"report";59;0
"commanders";59;0
"driving";59;0
"inhabitants";59;0
"showing";59;0
"convinced";59;0
"round";58;0
"makes";58;0
"instructions";58;0
"hot";58;0
"holy";58;0
"promised";58;0
"disposition";58;0
"famous";58;0
"meant";58;0
"loudly";58;0
"explain";58;0
"directly";58;0
"rooms";58;0
"se";58;0
"adjutants";58;0
"english";58;0
"snow";58;0
"seized";58;0
"wine";58;0
"six";58;0
"comrades";57;0
"august";57;0
"opposite";57;0
"nose";57;0
"prussia";57;0
"highest";57;0
"addressing";57;0
"bare";57;0
"caught";57;0
"monsieur";57;0
"earth";57;0
"express";57;0
"joined";57;0
"perfectly";57;0
"significance";56;0
"armchair";56;0
"ought";56;0
"wound";56;0
"eye";56;0
"au";56;0
"intention";56;0
"memory";56;0
"ride";56;0
"offered";56;0
"walking";56;0
"crossed";56;0
"loss";56;0
"pass";56;0
"accompanied";56;0
"play";56;0
"mankind";56;0
"post";56;0
"whispered";56;0
"sense";56;0
"servant";55;0
"lempereur";55;0
"stepped";55;0
"miss";55;0
"mikhail";55;0
"austria";55;0
"devil";55;0
"club";55;0
"theyve";55;0
"notion";55;0
"desire";55;0
"chest";55;0
"commanded";55;0
"illness";55;0
"r";55;0
"empty";55;0
"acquaintances";55;0
"sighed";55;0
"surprised";55;0
"consider";54;0
"hell";54;0
"impression";54;0
"common";54;0
"maid";54;0
"relation";54;0
"experience";54;0
"jumped";54;0
"occasionally";54;0
"alive";54;0
"bogucharovo";54;0
"wept";54;0
"singing";54;0
"pleased";54;0
"falling";54;0
"directed";54;0
"condition";53;0
"result";53;0
"forest";53;0
"sure";53;0
"capital";53;0
"thirty";53;0
"low";53;0
"forgive";53;0
"remain";53;0
"sign";53;0
"239";53;0
"series";53;0
"within";53;0
"ippolit";53;0
"green";53;0
"worse";53;0
"river";53;0
"boots";53;0
"fully";53;0
"glory";53;0
"1";53;0
"calling";53;0
"prayer";53;0
"maryas";53;0
"plans";53;0
"interest";53;0
"appointed";53;0
"shining";53;0
"suppose";53;0
"places";52;0
"calmly";52;0
"particular";52;0
"nikolenka";52;0
"details";52;0
"flew";52;0
"doubt";52;0
"fatherland";52;0
"knowledge";52;0
"fourth";52;0
"shouts";52;0
"occurred";52;0
"lie";52;0
"crossing";52;0
"owing";52;0
"murat";52;0
"till";52;0
"dron";52;0
"consciousness";51;0
"hung";51;0
"floor";51;0
"care";51;0
"orderly";51;0
"supper";51;0
"broken";51;0
"battles";51;0
"burst";51;0
"playing";51;0
"burned";51;0
"wolf";51;0
"guest";51;0
"papa";51;0
"refused";50;0
"moi";50;0
"preparing";50;0
"sire";50;0
"dry";50;0
"leg";50;0
"slowly";50;0
"dog";50;0
"carrying";50;0
"wearing";50;0
"dying";50;0
"fresh";50;0
"touched";50;0
"extraordinary";50;0
"totally";50;0
"estates";50;0
"blushing";50;0
"polish";50;0
"invited";50;0
"cap";50;0
"lord";50;0
"wall";50;0
"finish";50;0
"movements";50;0
"deeply";50;0
"moral";50;0
"influence";50;0
"reproach";50;0
"gods";50;0
"firmly";50;0
"false";49;0
"headquarters";49;0
"thousands";49;0
"heads";49;0
"warm";49;0
"valet";49;0
"fool";49;0
"writing";49;0
"offended";49;0
"barrow";49;0
"weve";49;0
"account";49;0
"doctors";49;0
"realized";49;0
"quil";49;0
"blame";49;0
"music";49;0
"tenderness";49;0
"kiss";49;0
"fallen";49;0
"spirit";49;0
"box";49;0
"horror";49;0
"habit";48;0
"nobility";48;0
"papers";48;0
"carriages";48;0
"paper";48;0
"laid";48;0
"awkward";48;0
"center";48;0
"hurrah";48;0
"dare";48;0
"huge";48;0
"walk";48;0
"bear";48;0
"footsteps";48;0
"frenchmen";48;0
"kindly";48;0
"entering";48;0
"yesterday";48;0
"forty";48;0
"carry";48;0
"forgotten";48;0
"dressing";48;0
"eat";48;0
"gate";48;0
"difference";48;0
"habitual";47;0
"cottage";47;0
"lead";47;0
"won";47;0
"agree";47;0
"space";47;0
"winter";47;0
"acquaintance";47;0
"fingers";47;0
"tr";47;0
"threw";47;0
"picked";47;0
"teeth";47;0
"insignificant";47;0
"wide";47;0
"eight";47;0
"davout";47;0
"ashamed";47;0
"greatest";47;0
"earlier";47;0
"havent";47;0
"merely";47;0
"gold";47;0
"rang";47;0
"pay";47;0
"month";47;0
"aim";47;0
"empire";47;0
"played";46;0
"sacrifice";46;0
"embraced";46;0
"italian";46;0
"shaking";46;0
"arakcheev";46;0
"battalion";46;0
"nobody";46;0
"dolgorukov";46;0
"stories";46;0
"paid";46;0
"needs";46;0
"sword";46;0
"noise";46;0
"amidst";46;0
"historian";46;0
"reports";46;0
"aside";46;0
"absence";46;0
"role";46;0
"hours";45;0
"secret";45;0
"mme";45;0
"displeased";45;0
"serenity";45;0
"nicolas";45;0
"exactly";45;0
"similar";45;0
"fixed";45;0
"enter";45;0
"bowed";45;0
"excited";45;0
"sternly";45;0
"solemn";45;0
"minute";45;0
"ha";45;0
"cries";45;0
"lovely";45;0
"louis";45;0
"courtyard";45;0
"prove";45;0
"heres";45;0
"column";45;0
"summoned";44;0
"train";44;0
"es";44;0
"baby";44;0
"homme";44;0
"nanny";44;0
"questioningly";44;0
"october";44;0
"total";44;0
"2";44;0
"wifes";44;0
"chair";44;0
"century";44;0
"science";44;0
"degree";44;0
"settled";44;0
"tarutino";44;0
"east";44;0
"recalled";44;0
"roubles";44;0
"destruction";44;0
"hurriedly";44;0
"wet";44;0
"becoming";44;0
"chosen";44;0
"difficulty";44;0
"corridor";44;0
"abroad";44;0
"cart";44;0
"cette";43;0
"lui";43;0
"letting";43;0
"fires";43;0
"song";43;0
"circumstances";43;0
"thus";43;0
"forehead";43;0
"fighting";43;0
"none";43;0
"dolokhovs";43;0
"millions";43;0
"abandoning";43;0
"mothers";43;0
"transferred";43;0
"softly";43;0
"fianc";43;0
"pyotr";43;0
"countesss";43;0
"wagons";43;0
"touching";43;0
"produced";43;0
"game";43;0
"months";43;0
"connection";42;0
"sweet";42;0
"catch";42;0
"curiosity";42;0
"receive";42;0
"weeks";42;0
"appear";42;0
"eyebrows";42;0
"mass";42;0
"3";42;0
"square";42;0
"detachment";42;0
"broke";42;0
"personally";42;0
"formed";42;0
"nonsense";42;0
"edge";42;0
"continued";42;0
"smell";42;0
"germans";42;0
"incomprehensible";42;0
"drink";42;0
"wind";42;0
"break";42;0
"mustache";42;0
"confusion";42;0
"expecting";42;0
"spectacles";42;0
"upset";42;0
"timid";42;0
"stronger";42;0
"painful";42;0
"rules";42;0
"september";41;0
"offer";41;0
"superior";41;0
"announced";41;0
"clean";41;0
"pain";41;0
"par";41;0
"lowering";41;0
"household";41;0
"coachman";41;0
"perhaps";41;0
"pfuel";41;0
"countless";41;0
"awareness";41;0
"princesss";41;0
"sought";41;0
"lavrushka";41;0
"finger";41;0
"mood";41;0
"tormented";41;0
"streets";41;0
"prisoner";41;0
"explained";41;0
"nest";41;0
"essence";41;0
"success";40;0
"mason";40;0
"inside";40;0
"ilyin";40;0
"cards";40;0
"staying";40;0
"italy";40;0
"viscount";40;0
"favorite";40;0
"f";40;0
"gentle";40;0
"fearfully";40;0
"bent";40;0
"columns";40;0
"european";40;0
"jai";40;0
"age";40;0
"previous";40;0
"spring";40;0
"shone";40;0
"dance";40;0
"reasons";40;0
"1809";40;0
"regiments";40;0
"grew";40;0
"pavlovnas";40;0
"226";40;0
"interested";40;0
"frowned";40;0
"beat";40;0
"loud";39;0
"evil";39;0
"suggested";39;0
"handkerchief";39;0
"flushed";39;0
"friendship";39;0
"piece";39;0
"worthy";39;0
"dangerous";39;0
"wills";39;0
"paused";39;0
"crowds";39;0
"driven";39;0
"books";39;0
"sobs";39;0
"interests";39;0
"effect";39;0
"nikolushka";39;0
"theyll";39;0
"exist";39;0
"andr";39;0
"memories";39;0
"nes";38;0
"otradnoe";38;0
"prussian";38;0
"imperial";38;0
"sang";38;0
"distant";38;0
"andreevich";38;0
"replaced";38;0
"timidly";38;0
"yard";38;0
"takes";38;0
"shooting";38;0
"vilno";38;0
"recently";38;0
"confused";38;0
"forever";38;0
"joke";38;0
"based";38;0
"hunter";38;0
"steward";38;0
"rear";38;0
"palace";38;0
"youth";38;0
"zherkov";38;0
"eternal";38;0
"rarely";38;0
"laugh";38;0
"gown";38;0
"armies";38;0
"muzhik";38;0
"separate";38;0
"concerned";38;0
"pistol";37;0
"believed";37;0
"ears";37;0
"passing";37;0
"fifth";37;0
"beg";37;0
"voil";37;0
"diplomatic";37;0
"nodded";37;0
"spite";37;0
"suffered";37;0
"thy";37;0
"example";37;0
"tsar";37;0
"perplexity";37;0
"quietly";37;0
"dessales";37;0
"week";37;0
"duel";37;0
"masters";37;0
"faire";37;0
"fog";37;0
"mysterious";37;0
"notice";37;0
"easy";37;0
"marshals";37;0
"spreading";37;0
"poland";37;0
"save";37;0
"mirror";37;0
"turkish";37;0
"stopping";37;0
"loving";37;0
"rank";37;0
"shell";37;0
"mockery";37;0
"political";37;0
"drive";37;0
"west";36;0
"proud";36;0
"dropped";36;0
"external";36;0
"greatcoat";36;0
"ourselves";36;0
"idea";36;0
"disappeared";36;0
"virtue";36;0
"soft";36;0
"exhausted";36;0
"watch";36;0
"approached";36;0
"candle";36;0
"reality";36;0
"sch";36;0
"te";36;0
"ve";36;0
"useful";36;0
"agreed";36;0
"carefully";36;0
"wing";36;0
"pushed";36;0
"ridden";36;0
"childhood";36;0
"anybody";36;0
"leaning";36;0
"avec";36;0
"usually";36;0
"uniforms";36;0
"ended";36;0
"o";36;0
"weep";36;0
"tes";36;0
"merrily";36;0
"provisions";36;0
"guilty";36;0
"beaten";36;0
"physical";36;0
"arguments";36;0
"follow";36;0
"dirty";36;0
"foreign";36;0
